ANO,MES,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_CONTA_SG,DS_CONTA_SG,NIVEL,NR_NIVEL,CD_RECURSO,NM_RECURSO,CAR_PECULIAR,DS_CAR_PECULIAR,VL_ORCADO,VL_ARRECADADO
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1000000000000000000,Receitas Correntes,S,1,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,5717735.00,2512915.56
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1300000000000000000,Receita Patrimonial,S,2,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,1657404.00,1335537.41
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310000000000000000,Exploração do Patrimônio Imobiliário do Estado,S,3,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,1408016.00,1260970.81
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310010000000000000,"Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",S,5,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,1371542.00,1235155.40
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310012000000000000,"Foros, Laudêmios e Tarifas de Ocupação",S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,1371542.00,1235155.40
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310012100000000000,"Foros, Laudêmios e Tarifas de Ocupação - Principal",S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,1371542.00,1235155.40
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310012101000079030,Tarifa de Ocupação de Imovéis - CDRU/PRU - FMHIS,A,9,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,000,Não se Aplica,1371542.00,1235155.40
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310020000000000000,"Conc., Permissão, Autor. ou Cessão do Dir. de Uso de Bens Imov. Púb.",S,5,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,36474.00,25815.41
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310021000000000000,"Conc., Permissão, Autor. ou Cessão do Dir. de Uso de Bens Imov. Púb.",S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,36474.00,25815.41
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310021100000000000,Conc. Perm. Aut. Cessão Dir. Uso Bens Imóv. Púb. - Principal,S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,36474.00,25815.41
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310021102000000000,Permissão do Direito de Uso de Bens Imóveis Públicos,S,7,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,36474.00,25815.41
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1310021102000004000,Permissão de Uso de Bancas - Adm. Indireta,A,9,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,000,Não se Aplica,36474.00,25815.41
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1320000000000000000,Valores Mobiliários,S,3,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,249388.00,74566.60
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321000000000000000,Juros e Correções Monetárias,S,4,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,249388.00,74566.60
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001000000000000,Remuneração de Depósitos Bancários,S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,249388.00,74566.60
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001100000000000,Remuneração de Depósitos Bancários - Principal,S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,249388.00,74566.60
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001101000000000,Remuneração de Depósitos Bancários de Recursos Vinculados - Principal,S,7,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,76548.00,44080.68
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001101990000000,Remun. de Outros Depósitos Banc. de Recursos Vinculados - Principal,S,8,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,76548.00,44080.68
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001101990079030,REMUNERAÇÃO DE DEPÓSITOS- FMHIS,A,9,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,000,Não se Aplica,76548.00,44080.68
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001102000000000,Remuneração de Depósitos de Recursos Não Vinculados - Principal,S,7,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,172840.00,30485.92
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001102990000000,Rem. de Outros Dep. Banc. de Rec. Não Vinc. - Principal,S,8,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,172840.00,30485.92
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1321001102990004000,Remuneração de Recursos Não Vinculados - Adm. Indireta,A,9,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,000,Não se Aplica,172840.00,30485.92
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1600000000000000000,Receita de Serviços,S,2,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,853733.00,347518.41
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1610000000000000000,Serviços Administrativos e Comerciais Gerais,S,3,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,10712.00,1876.22
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1610010000000000000,Serviços Administrativos e Comerciais Gerais,S,5,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,10712.00,1876.22
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1610011000000000000,Serviços Administrativos e Comerciais Gerais,S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,10712.00,1876.22
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1610011100000000000,Serviços Administrativos e Comerciais Gerais - Principal,S,6,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,10712.00,11.75
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,1610011104000000000,Serviço de Expediente,S,7,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,000,Não se Aplica,10694.00,0.00
